download_count,project
17877594,"gremlinpython"
17869745,"google-cloud-storage-control"
17855731,"makefun"
17840150,"jupyter-console"
17822865,"requirements-parser"
17767401,"incremental"
17723404,"types-markdown"
17653268,"langchain-google-genai"
17637239,"python-gnupg"
17608249,"frozendict"
17608022,"azure-mgmt-storage"
17568796,"mkdocs"
17560946,"xattr"
17560588,"jaydebeapi"
17555589,"datamodel-code-generator"
17508920,"fastapi-mcp"
17508739,"aliyun-trace"
17508514,"aliyun-semantic-conventions"
17506491,"smdebug-rulesconfig"
17486604,"pydantic-evals"
17444074,"pyvespa"
17405533,"types-aiofiles"
17394263,"optuna"
17372047,"pip-tools"
17367090,"pyserial"
17285720,"office365-rest-python-client"
17280685,"django-filter"
17246991,"ghp-import"
17198986,"pyogrio"
17196538,"flit"
17178652,"pydocket"
17155419,"cadwyn"
17155159,"pyyaml-env-tag"
17149133,"cairocffi"
17086205,"restructuredtext-lint"
16960613,"pooch"
16909239,"inputimeout"
16838476,"clickhouse-driver"
16838156,"numexpr"
16822922,"imbalanced-learn"
16817887,"grpcio-gcp"
16758493,"aiomysql"
16708083,"faiss-cpu"
16702528,"datetime"
16674728,"whitenoise"
16666450,"griffecli"
16641331,"avro"
16598375,"boostedblob"
16565697,"pfzy"
16519526,"pydeequ"
16502433,"pydantic-ai"
16475266,"bashlex"
16467631,"service-identity"
16418743,"google-generativeai"
16410294,"apache-airflow-providers-ssh"
16404018,"llama-index-core"
16385473,"inquirerpy"
16374224,"kfp"
16254043,"azure-core-tracing-opentelemetry"
16185016,"mkdocs-get-deps"
16131056,"segment-analytics-python"
16122500,"memray"
16109027,"google-re2"
16089530,"prometheus-fastapi-instrumentator"
16076406,"mammoth"
16041245,"twisted"
16037769,"pyelftools"
16032000,"opentelemetry-resource-detector-azure"
15993384,"atlassian-python-api"
15986420,"textual-speedups"
15972507,"types-tabulate"
15918404,"adlfs"
15866317,"tld"
15794533,"readchar"
15788569,"google-ai-generativelanguage"
15776985,"fuzzywuzzy"
15741276,"apache-airflow-providers-mysql"
15689783,"jsonlines"
15632404,"python-snappy"
15618177,"cobble"
15609483,"flask-babel"
15563904,"types-croniter"
15536221,"fasteners"
15529723,"pyrfc3339"
15509841,"pytest-repeat"
15501428,"mini-swe-agent"
15496339,"dunamai"
15480148,"yandexcloud"
15442318,"requests-ntlm"
15388058,"papermill"
15367053,"timm"
15272549,"meson-python"
15254016,"pywavelets"
15251519,"fastparquet"
15241842,"microsoft-kiota-http"
15209634,"pickleshare"
15174209,"flask-session"
15165486,"magika"
15159925,"html2text"
15159131,"tree-sitter-javascript"
15080134,"apispec"
15072103,"slack-bolt"
15032857,"mutagen"
15022199,"pytest-json-report"
15017857,"chevron"
15012479,"flask-appbuilder"
15011039,"scp"
15002011,"simpleeval"
14963716,"nodejs-wheel-binaries"
14954097,"fastf1"
14950653,"apache-airflow-providers-imap"
14949222,"htmldate"
14903559,"neo4j"
14901709,"mkdocs-material-extensions"
14892270,"sphinx-rtd-theme"
14860793,"slicer"
14859099,"microsoft-kiota-authentication-azure"
14815737,"backcall"
14734015,"tyro"
14675631,"databricks-cli"
14674924,"cronsim"
14673043,"oss2"
14641175,"std-uritemplate"
14621522,"apache-airflow-providers-ftp"
14610259,"uuid7"
14582716,"blessed"
14576959,"cachebox"
14515211,"opensearch-protobufs"
14508752,"nvidia-cufile-cu12"
14452490,"ftfy"
14442412,"biopython"
14434698,"azure-data-tables"
14363804,"tritonclient"
14344883,"microsoft-kiota-serialization-json"
14344064,"markitdown"
14330863,"azure-mgmt-containerregistry"
14325648,"paginate"
14321387,"imageio-ffmpeg"
14311547,"grimp"
14297976,"microsoft-kiota-serialization-text"
14296962,"automat"
14242834,"django-extensions"
14239128,"azure-mgmt-cosmosdb"
14237017,"apache-airflow-providers-sqlite"
14224897,"pytest-benchmark"
14174793,"constantly"
14143836,"junitparser"
14104820,"libclang"
14088461,"jsonconversion"
14084844,"python-levenshtein"
14063548,"pyproject-metadata"
14055255,"locust"
14034836,"astunparse"
14028069,"monotonic"
14020596,"codeowners"
14010462,"pytablewriter"
14008812,"azure-keyvault-certificates"
13958594,"netaddr"
13938646,"azure-eventhub"
13905521,"drf-spectacular"
13898288,"microsoft-kiota-abstractions"
13881633,"pytest-socket"
13875383,"pygtrie"
13854244,"google-cloud-managedkafka"
13782804,"pika"
13780922,"patchelf"
13779426,"msgraph-core"
13752016,"apache-airflow-providers-smtp"
13714378,"fabric"
13707507,"resend"
13706088,"pypika"
13637572,"flask-jwt-extended"
13620340,"sseclient-py"
13610310,"dataproperty"
13562935,"flower"
13551389,"librosa"
13547387,"oldest-supported-numpy"
13528784,"backrefs"
13517179,"mypy-boto3-sqs"
13510146,"ansible"
13487925,"import-linter"
13484376,"apache-airflow-providers-cncf-kubernetes"
13452869,"langchain-aws"
13405742,"detect-installer"
13403278,"types-pymysql"
13364051,"trafilatura"
13351369,"syrupy"
13323146,"scantree"
13319927,"dirhash"
13315583,"opentelemetry-instrumentation-botocore"
13290909,"azure-mgmt-datafactory"
13265337,"chromadb"
13249037,"pillow-heif"
13207347,"courlan"
13194638,"supervisor"
13140422,"libtmux"
13061467,"pprintpp"
13029312,"opentelemetry-instrumentation-system-metrics"
13017745,"toposort"
13011601,"mypy-boto3-rds"
13002561,"edge-tts"
12966958,"types-docutils"
12928583,"django-storages"
12925957,"minio"
12831777,"python-on-whales"
12803460,"ansicolors"
12784944,"junit-xml"
12763403,"trimesh"
12749177,"ratelimit"
12742640,"azure-mgmt-containerinstance"
12716034,"screeninfo"
12692071,"roman-numerals"
12689190,"iso8601"
12685319,"django-redis"
12682384,"pdm"
12534804,"langcodes"
12507553,"smbprotocol"
12500767,"aiolimiter"
12485129,"oci"
12452872,"uritools"
12449771,"arro3-core"
12445508,"prefect"
12382716,"rq"
12374350,"msoffcrypto-tool"
12367877,"a2a-sdk"
12349909,"crewai"
12339584,"torchaudio"
12333630,"altgraph"
12315550,"harbor"
12269201,"google-cloud-trace"
12265715,"apprise"
12264081,"contextlib2"
12257228,"torchmetrics"
12249777,"databricks-connect"
12244758,"a2wsgi"
12232375,"sh"
12207324,"llama-index-workflows"
12200524,"openhands-sdk"
12176068,"marshmallow-sqlalchemy"
12163196,"lmnr-claude-code-proxy"
12136688,"django-stubs-ext"
12119700,"bokeh"
12114036,"burner-redis"
12105306,"inspect-ai"
12101220,"geventhttpclient"
12088218,"mkdocstrings-python"
12072900,"xlwt"
12067723,"pyinstaller"
12058587,"h3"
12014706,"launchdarkly-eventsource"
12012744,"jellyfish"
11978017,"xmlsec"
11953783,"opentelemetry-propagator-aws-xray"
11917040,"dep-logic"
11913763,"unearth"
11890115,"google-cloud-iam"
11889119,"browser-use-sdk"
11855901,"avro-python3"
11854941,"opentelemetry-exporter-gcp-trace"
11843030,"azure-mgmt-datalake-store"
11842775,"configparser"
11810267,"sphinxcontrib-jquery"
11792148,"pyclipper"
11792032,"ciso8601"
11774939,"icalendar"
11763967,"impyla"
11758161,"habluetooth"
11752131,"launchdarkly-server-sdk"
11744922,"speechrecognition"
11719151,"justext"
11704674,"pyroscope-io"
11677987,"dagster-postgres"
11675817,"mypy-boto3-dynamodb"
11666612,"mcp-types"
11654279,"primp"
11641606,"user-agents"
11634782,"dockerfile-parse"
11626242,"thrift-sasl"
11626213,"webdriver-manager"
11618527,"peft"
11617464,"dirtyjson"
11617310,"jsondiff"
11616729,"azure-nspkg"
11608958,"pysftp"
11545181,"pyinstaller-hooks-contrib"
11538259,"kaleido"
11538192,"docker-pycreds"
11523610,"types-jsonschema"
11521310,"sqlfluff"
11517912,"azure-ai-projects"
11494607,"motor"
11490819,"langchain-google-community"
11469327,"rdkit"
11464755,"pyxlsb"
11463168,"gradio-client"
11459852,"crewai-tools"
11451044,"lightning-utilities"
11414321,"dash"
11340497,"dpath"
11327645,"httpx-ws"
11317145,"line-bot-sdk"
11309516,"azure-storage-common"
11299823,"polyfactory"
11274418,"python-bidi"
11271242,"bottle"
11249544,"scikit-build-core"
11244857,"cloudevents"
11232102,"pytorch-lightning"
11225603,"soxr"
11217288,"granian"
11213399,"bubus"
11204416,"vulture"
11182646,"asynctest"
11178756,"methodtools"
11167059,"wirerope"
11148392,"django-stubs"
11122119,"cdp-use"
11104828,"aws-cdk-asset-awscli-v1"
11081342,"langdetect"
11080260,"lance-namespace"
11066198,"opencensus-ext-azure"
11024586,"mypy-boto3-lambda"
10998579,"pytest-unordered"
10958153,"dask-expr"
10957610,"tree-sitter-c"
10938911,"mypy-boto3-ec2"
10935462,"pyinstrument"
10933415,"lance-namespace-urllib3-client"
10932845,"fake-useragent"
10889451,"bottleneck"
10875172,"expiringdict"
10866605,"opentelemetry-instrumentation-celery"
10847681,"hypercorn"
10836915,"tree-sitter-java"
10803044,"circuitbreaker"
10771960,"azure-synapse-artifacts"
10768924,"dotenv"
10762051,"azure-mgmt-containerservice"
10757208,"quack-kernels"
10754807,"mypy-boto3-sts"
10740479,"tree-sitter-c-sharp"
10724102,"ctranslate2"
10660052,"asciinema"
10626279,"azure-monitor-query"
10612203,"autopep8"
10584452,"connexion"
10576884,"apache-airflow-providers-slack"
10535919,"aiokafka"
10520170,"obstore"
10518789,"asgi-lifespan"
10488410,"basedpyright"
10482845,"anytree"
10469398,"pydash"
10448794,"cookiecutter"
10436657,"elevenlabs"
10430380,"teradatasql"
10407169,"azure-kusto-ingest"
10358435,"openhands-tools"
10349900,"sphinx-design"
10340806,"icdiff"
10335977,"reactivex"
10326710,"types-boto3"
10308416,"azure-synapse-spark"
10299257,"tree-sitter-rust"
10269759,"pikepdf"
10262816,"swifter"
10253945,"fastspec"
10223946,"zarr"
10219784,"pyyaml-ft"
10215431,"dbt-snowflake"
10205136,"types-aiobotocore"
10194760,"types-aiobotocore-s3"
10193965,"optree"
10191646,"types-html5lib"
10189946,"pytest-base-url"
10173871,"curlify"
10172772,"xyzservices"
10142431,"svix"
10132513,"python-ulid"
10132165,"cuda-python"
10127905,"amplitude-analytics"
10122213,"cloudflare"
10090260,"prison"
10088849,"sgmllib3k"
10087968,"ffmpeg-python"
10085579,"tree-sitter-go"
10076248,"fiona"
10073052,"azure-ai-documentintelligence"
10064935,"thefuzz"
10050776,"tensorflow-estimator"
10050421,"flask-caching"
10050165,"apache-airflow-providers-common-io"
10021263,"pytest-randomly"
9999287,"azure-keyvault"
9973825,"nose"
9957039,"applicationinsights"
9918529,"grpcio-reflection"
9877194,"opentelemetry-instrumentation-asyncpg"
9823017,"rtree"
9811870,"deepmerge"
9811182,"langgraph-api"
9808896,"appnope"
9784913,"pyhcl"
9768852,"azure-mgmt-authorization"
9755819,"azure-mgmt-keyvault"
9702304,"audioread"
9696686,"markdown2"
9680418,"astronomer-cosmos"
9670338,"dataclasses"
9669960,"dagster"
9668710,"apache-airflow-core"
9663651,"typepy"
9661073,"exa-py"
9655067,"pytest-icdiff"
9654386,"rasterio"
9649170,"blobfile"
9640716,"tree-sitter-python"
9625460,"pytest-playwright"
9614282,"schedule"
9611399,"numcodecs"
9610773,"py7zr"
9609038,"greenback"
9598146,"cligj"
9596449,"apache-airflow-providers-amazon"
9574100,"parse-type"
9569743,"addict"
9560316,"etils"
9551656,"uvicorn-worker"
9550183,"pi-heif"
9524186,"pyppmd"
9512734,"python-crontab"
9483648,"sphinx-autodoc-typehints"
9461923,"num2words"
9461676,"zstd"
9443090,"cssutils"
9429292,"python3-saml"
9409116,"pytest-homeassistant-custom-component"
9403872,"kgb"
9392594,"constructs"
9387238,"dagster-pipes"
9374790,"mypy-protobuf"
9368675,"microsoft-kiota-serialization-multipart"
9366855,"microsoft-kiota-serialization-form"
9358627,"pep517"
9335643,"aniso8601"
9323147,"pyzipper"
9319723,"audioop-lts"
9319461,"aioresponses"
9312551,"enum34"
9312352,"opencv-contrib-python"
9288516,"dictdiffer"
9283758,"pybcj"
9275745,"w3lib"
9233188,"types-python-slugify"
9225733,"pandera"
9200485,"dbt-databricks"
9189321,"tom-swe"
9186515,"llama-index-readers-llama-parse"
9155087,"yapf"
9138463,"namex"
9137073,"waitress"
9126805,"cytoolz"
9105181,"multivolumefile"
9103576,"colorclass"
9073414,"inflate64"
9065213,"mypy-boto3-cloudformation"
9058512,"azure-appconfiguration"
9015523,"mypy-boto3-secretsmanager"
9006390,"pyhanko"
9003980,"django-debug-toolbar"
9003259,"jsii"
9002642,"openlineage-sql"
8965875,"ultralytics"
8952579,"faster-whisper"
8944595,"mistral-common"
8935381,"allure-python-commons"
8934840,"elasticsearch-dsl"
8932722,"elementpath"
8920138,"daytona"
8915190,"rank-bm25"
8908309,"pytest-dependency"
8898272,"daytona-api-client"
8893676,"unstructured-client"
8879365,"gensim"
8879154,"daytona-api-client-async"
8872727,"restrictedpython"
8871331,"geomet"
8858402,"coolname"
8847386,"aiocache"
8846909,"uipath-langchain"
8843679,"pipdeptree"
8838663,"deptry"
8837394,"azure-mgmt-monitor"
8827989,"django-timezone-field"
8806462,"daytona-toolbox-api-client-async"
8787688,"pypandoc"
8784794,"cassandra-driver"
8769852,"python-decouple"
8766802,"daytona-toolbox-api-client"
8732372,"python-jenkins"
8671088,"pypng"
8657066,"simple-gcp-object-downloader"
8631606,"uv-dynamic-versioning"
8613615,"ip3country"
8608559,"fastembed"
8581646,"docx2txt"
8579609,"types-psycopg2"
8557519,"django-environ"
8541559,"facebook-business"
8535644,"atpublic"
8532451,"paho-mqtt"
8531636,"openinference-semantic-conventions"
8522129,"gluonts"
8519496,"pyzstd"
8514383,"pycrypto"
8512435,"openlineage-integration-common"
8511986,"singer-sdk"
8511126,"pdbr"
8506063,"dj-database-url"
8481770,"xmlschema"
8471520,"dagster-shared"
8468352,"azure-mgmt-redis"
8459843,"kaitaistruct"
8459267,"pulumi"
8435620,"cchardet"
8416842,"unittest-xml-reporting"
8413098,"distributed"
8402027,"backports-strenum"
8397112,"mkdocstrings"
8389683,"dependency-injector"
8372690,"pefile"
8371394,"pyshp"
8360654,"banks"
8352518,"gymnasium"
8323113,"sagemaker-core"
8320129,"python3-openid"
8316327,"djangorestframework-simplejwt"
8310434,"openinference-instrumentation"
8299377,"azure-mgmt-nspkg"
8295897,"bedrock-agentcore"
8276943,"publication"
8262619,"asyncer"
8253813,"llama-index-instrumentation"
8253083,"myst-parser"
8236074,"memory-profiler"
8232147,"azure-mgmt-web"
8217747,"tabledata"
8216325,"google-cloud-bigquery-biglake"
8215016,"opentelemetry-instrumentation-lancedb"
8213510,"databricks-agents"
8213276,"crcmod"
8212836,"statsig"
8211894,"llama-index-embeddings-openai"
8210929,"dlt"
8196404,"pytest-sugar"
8186009,"moviepy"
8183108,"lancedb"
8177955,"starkbank-ecdsa"
8174633,"influxdb-client"
8171513,"tox-uv"
8138045,"mkdocs-autorefs"
8136290,"allure-pytest"
8123310,"azure-mgmt-datalake-nspkg"
8120702,"click-default-group"
8118879,"msgraph-sdk"
8098825,"pinecone"
8096588,"opentelemetry-instrumentation-haystack"
8095534,"azure-mgmt-sql"
8094836,"diffusers"
8071838,"azure-mgmt-cognitiveservices"
8056639,"farama-notifications"
8034136,"protobuf3-to-dict"
8027926,"alibabacloud-credentials"
8015144,"sentinels"
7996429,"langchain-mcp-adapters"
7983492,"py-key-value-shared"
7979177,"dagster-webserver"
7974860,"rustworkx"
7971363,"cloud-sql-python-connector"
7965513,"functions-framework"
7956832,"mixpanel"
7923784,"mongomock"
7919289,"azure-mgmt-msi"
7916243,"langgraph-checkpoint-postgres"
7896876,"pyrate-limiter"
7894093,"toons"
7860145,"types-psutil"
7856661,"enum-compat"
7856130,"python-keycloak"
7855803,"pytest-custom-exit-code"
7843396,"apache-tvm-ffi"
7832441,"pgpy"
7815628,"parver"
7804794,"tree-sitter-typescript"
7798829,"easygui"
7797919,"pure-sasl"
7783477,"braintrust"
7782391,"pdfkit"
7777753,"sphinx-copybutton"
7758551,"dagster-graphql"
7740890,"tokenize-rt"
7739787,"harbor-rewardkit"
7728614,"strawberry-graphql"
7726410,"opentelemetry-exporter-gcp-logging"
7725144,"azure-mgmt-servicebus"
7713376,"azure-mgmt-rdbms"
7712210,"apache-airflow-task-sdk"
7704407,"azure-mgmt-loganalytics"
7699515,"slackclient"
7684690,"oletools"
7680186,"pyreadline3"
7645131,"pcodedmp"
7632891,"hatch-fancy-pypi-readme"
7624214,"pyaml"
7624123,"django-celery-beat"
7614634,"pymsteams"
7604088,"nvidia-nvshmem-cu12"
7601444,"azure-ai-agents"
7600176,"textblob"
7588428,"publicsuffix2"
7584368,"func-timeout"
7578471,"azure-mgmt-applicationinsights"
7577580,"aws-cdk-lib"
7574090,"azure-mgmt-eventhub"
7543370,"striprtf"
7539811,"pastel"
7537817,"puremagic"
7530381,"types-retry"
7522100,"opentelemetry-instrumentation-pinecone"
7518191,"xgrammar"
7514505,"eventlet"
7510074,"stringcase"
7507587,"google-cloud-discoveryengine"
7505827,"opentelemetry-instrumentation-milvus"
7503612,"diagrams"
7497712,"opentelemetry-instrumentation-vertexai"
7497459,"databricks-labs-dqx"
7491195,"umap-learn"
7488818,"ebcdic"
7443659,"knack"
7436273,"mbstrdecoder"
7430514,"azure-mgmt-recoveryservices"
7427821,"svcs"
7420516,"priority"
7417404,"json-rpc"
7407094,"ag-ui-protocol"
7406229,"azure-mgmt-recoveryservicesbackup"
7385441,"port-for"
7378605,"llama-index"
7376210,"detect-secrets"
7366975,"marshmallow-enum"
7349803,"azure-mgmt-cdn"
7338049,"mistral-vibe"
7323775,"firecrawl-py"
7323086,"compressed-tensors"
7321791,"azure-mgmt-managementgroups"
7316065,"tree-sitter-php"
7313071,"boto"
7288964,"azure-mgmt-search"
7280646,"pytest-instafail"
7271790,"eth-account"
7270287,"azure-mgmt-batch"
7263193,"pytest-forked"
7253207,"python-box"
7251330,"asana"
7237088,"openai-harmony"
7230240,"exchange-calendars"
7229926,"ibm-cloud-sdk-core"
7213149,"azure-mgmt-eventgrid"
7211974,"construct"
7206702,"pipx"
7195189,"python-arango"
7191194,"funcy"
7190562,"dynaconf"
7186642,"folium"
7184387,"extract-msg"
7179877,"jinxed"
7177550,"jsbeautifier"
7168163,"aliyun-python-sdk-core"
7158377,"configobj"
7153117,"jaxtyping"
7151186,"azure-mgmt-iothub"
7128214,"tavily-python"
7126676,"auth0-python"
7114678,"autobahn"
7113843,"opentelemetry-instrumentation-bedrock"
7113146,"eth-utils"
7105410,"tree-sitter-ruby"
7095085,"pyhumps"
7089867,"azure-mgmt-trafficmanager"
7084385,"proglog"
7080609,"dbt-postgres"
7072341,"browser-harness"
7041237,"azure-mgmt-marketplaceordering"
7037804,"pulp"
7034911,"prophet"
7027525,"polib"
7026830,"fastapi-sso"
7022955,"ansible-compat"
7021577,"jq"
7007751,"opentelemetry-instrumentation-cohere"
6992043,"cmdstanpy"
6984854,"webauthn"
6982174,"azure-mgmt-advisor"
6965605,"types-webencodings"
6964792,"pynndescent"
6942135,"tinydb"
6938328,"pywinrm"
6931760,"parsimonious"
6928352,"opentelemetry-instrumentation-llamaindex"
6925523,"setuptools-rust"
6922072,"c7n-org"
6916363,"azure-mgmt-network"
6915720,"pyhive"
6913793,"ipython-genutils"
6909457,"dependency-groups"
6908048,"azure-mgmt-policyinsights"
6907816,"gguf"
6894521,"azure-cli-core"
6892349,"asgi-correlation-id"
6891572,"azure-cli"
6890471,"voluptuous"
6887566,"hexbytes"
6886464,"opentelemetry-instrumentation-alephalpha"
6879902,"opentelemetry-instrumentation-qdrant"
6879885,"datasketch"
6879570,"opentelemetry-instrumentation-ollama"
6877731,"whenever"
6874834,"eth-abi"
6873685,"opentelemetry-instrumentation-chromadb"
6865764,"azure-mgmt-servicefabric"
6863887,"azure-mgmt-signalr"
6857958,"opentelemetry-instrumentation-crewai"
6850044,"opentelemetry-instrumentation-watsonx"
6849634,"opentelemetry-instrumentation-replicate"
6849532,"pdm-backend"
6847828,"opentelemetry-instrumentation-transformers"
6844184,"eth-hash"
6842167,"discord-py"
